"SQLServer","Version","Build","FileVersion","Description","Link","ReleaseDate","SP","CU","HF","RTM","CTP","New","Withdrawn"
"2000","8.0","8.0.870","2000.80.870.0","FIX: Unconditional Update May Not Hold Key Locks on New Key Values","https://support.microsoft.com/en-us/help/830262","2005-10-25","","","","","","",""
"2000","8.0","8.0.869","2000.80.869.0","FIX: Access violation when you trace keyset-driven cursors by using SQL Profiler","https://support.microsoft.com/en-us/help/830588","2005-10-25","","","","","","",""
"2000","8.0","8.0.866","2000.80.866.0","FIX: An access violation occurs in SQL Server 2000 when a high volume of local shared memory connections occur after you install security update MS03-031","https://support.microsoft.com/en-us/help/830366","2006-01-16","","","","","","",""
"2000","8.0","8.0.865","2000.80.865.0","FIX: An access violation occurs during compilation if the table contains statistics for a computed column","https://support.microsoft.com/en-us/help/830395","2005-10-25","","","","","","",""
"2000","8.0","8.0.865","2000.80.865.0","FIX: You cannot insert explicit values in an IDENTITY column of a SQL Server table by using the SQLBulkOperations function or the SQLSetPos ODBC function in SQL Server 2000","https://support.microsoft.com/en-us/help/828945","2005-10-25","","","","","","",""
"2000","8.0","8.0.863","2000.80.863.0","FIX: Query performance may be slow and may be inconsistent when you run a query while another query that contains an IN operator with many values is compiled","https://support.microsoft.com/en-us/help/829205","2005-10-25","","","","","","",""
"2000","8.0","8.0.863","2000.80.863.0","FIX: A floating point exception occurs during the optimization of a query","https://support.microsoft.com/en-us/help/829444","2005-10-25","","","","","","",""
"2000","8.0","8.0.859","2000.80.859.0","FIX: Issues that are resolved in SQL Server 2000 build 8.00.0859","https://support.microsoft.com/en-us/help/821334","2005-03-31","","","","","","",""
"2000","8.0","8.0.858","2000.80.858.0","FIX: Users Can Control the Compensating Change Process in Merge Replication","https://support.microsoft.com/en-us/help/828637","2005-10-25","","","","","","",""
"2000","8.0","8.0.857","2000.80.857.0","The Knowledge Base (KB) Article You Requested Is Currently Not Available","https://support.microsoft.com/en-us/help/828017","","","","","","","",""
"2000","8.0","8.0.857","2000.80.857.0","FIX: A query may fail with retail assertion when you use the NOLOCK hint or the READ UNCOMMITTED isolation level","https://support.microsoft.com/en-us/help/827714","2005-11-23","","","","","","",""
"2000","8.0","8.0.857","2000.80.857.0","FIX: An Internet Explorer script error occurs when you access metadata information by using DTS in SQL Server Enterprise Manager","https://support.microsoft.com/en-us/help/828308","2005-10-25","","","","","","",""
"2000","8.0","8.0.856","2000.80.856.0","FIX: Key Locks Are Held Until the End of the Statement for Rows That Do Not Pass Filter Criteria","https://support.microsoft.com/en-us/help/828096","2005-10-25","","","","","","",""
"2000","8.0","8.0.854","2000.80.854.0","FIX: An Access Violation Occurs When You Run DBCC UPDATEUSAGE on a Database That Has Many Objects","https://support.microsoft.com/en-us/help/828699","2005-10-25","","","","","","",""
"2000","8.0","8.0.852","2000.80.852.0","FIX: You may receive an ""Internal SQL Server error"" error message when you run a Transact-SQL SELECT statement on a view that has many subqueries in SQL Server 2000","https://support.microsoft.com/en-us/help/830466","2005-04-01","","","","","","",""
"2000","8.0","8.0.852","2000.80.852.0","FIX: Slow Execution Times May Occur When You Run DML Statements Against Tables That Have Cascading Referential Integrity","https://support.microsoft.com/en-us/help/827954","2005-10-25","","","","","","",""
"2000","8.0","8.0.851","2000.80.851.0","FIX: A Deadlock Occurs If You Run an Explicit UPDATE STATISTICS Command","https://support.microsoft.com/en-us/help/826754","2005-10-25","","","","","","",""
"2000","8.0","8.0.850","2000.80.850.0","FIX: Linked Server Query May Return NULL If It Is Performed Through a Keyset Cursor","https://support.microsoft.com/en-us/help/826860","2005-10-25","","","","","","",""
"2000","8.0","8.0.850","2000.80.850.0","FIX: You receive an 8623 error message in SQL Server when you try to run a query that has multiple correlated subqueries","https://support.microsoft.com/en-us/help/826815","2005-10-25","","","","","","",""
"2000","8.0","8.0.850","2000.80.850.0","FIX: A query that uses a view that contains a correlated subquery and an aggregate runs slowly","https://support.microsoft.com/en-us/help/826906","2005-10-25","","","","","","",""
"2000","8.0","8.0.848","2000.80.848.0","FIX: A Member of the db_accessadmin Fixed Database Role Can Create an Alias for the dbo Special User","https://support.microsoft.com/en-us/help/826822","2005-10-25","","","","","","",""
"2000","8.0","8.0.847","2000.80.847.0","PRB: Additional SQL Server Diagnostics Added to Detect Unreported I/O Problems","https://support.microsoft.com/en-us/help/826433","2005-10-25","","","","","","",""
"2000","8.0","8.0.845","2000.80.845.0","FIX: A Query with a LIKE Comparison Results in a Non-Optimal Query Plan When You Use a Hungarian SQL Server Collation","https://support.microsoft.com/en-us/help/826364","","","","","","","",""
"2000","8.0","8.0.845","2000.80.845.0","FIX: No Exclusive Locks May Be Taken If the DisAllowsPageLocks Value Is Set to True","https://support.microsoft.com/en-us/help/825854","","","","","","","",""
"2000","8.0","8.0.844","2000.80.844.0","FIX: SQL Server 2000 protocol encryption applies to JDBC clients","https://support.microsoft.com/en-us/help/826080","2006-10-17","","","","","","",""
"2000","8.0","8.0.842","2000.80.842.0","FIX: Rows are unexpectedly deleted when you run a distributed query to delete or to update a linked server table","https://support.microsoft.com/en-us/help/825043","","","","","","","",""
"2000","8.0","8.0.841","2000.80.841.0","FIX: You receive an error message when you run a parallel query that uses an aggregation function or the GROUP BY clause","https://support.microsoft.com/en-us/help/825225","2005-10-25","","","","","","",""
"2000","8.0","8.0.840","2000.80.840.0","FIX: Extremely Large Number of User Tables on AWE System May Cause BPool::Map Errors","https://support.microsoft.com/en-us/help/319477","2005-09-27","","","","","","",""
"2000","8.0","8.0.840","2000.80.840.0","FIX: Extremely Large Number of User Tables on AWE System May Cause BPool::Map Errors","https://support.microsoft.com/en-us/help/319477","2005-09-27","","","","","","",""
"2000","8.0","8.0.839","2000.80.839.0","FIX: An Access Violation May Occur When You Run a Query That Contains 32,000 or More OR Clauses","https://support.microsoft.com/en-us/help/823877","2005-10-25","","","","","","",""
"2000","8.0","8.0.839","2000.80.839.0","FIX: A Cursor with a Large Object Parameter May Cause an Access Violation on CStmtCond::XretExecute","https://support.microsoft.com/en-us/help/824027","2005-10-25","","","","","","",""
"2000","8.0","8.0.837","2000.80.837.0","FIX: Delayed domain authentication may cause SQL Server to stop responding","https://support.microsoft.com/en-us/help/820788","","","","","","","",""
"2000","8.0","8.0.837","2000.80.837.0","FIX: Lock monitor exception in DeadlockMonitor::ResolveDeadlock","https://support.microsoft.com/en-us/help/821741","2005-10-25","","","","","","",""
"2000","8.0","8.0.837","2000.80.837.0","FIX: A Parallel Query May Generate an Access Violation After You Install SQL Server 2000 SP3","https://support.microsoft.com/en-us/help/821548","2005-10-25","","","","","","",""
"2000","8.0","8.0.837","2000.80.837.0","FIX: MS DTC Transaction Commit Operation Blocks Itself","https://support.microsoft.com/en-us/help/821740","2005-10-25","","","","","","",""
"2000","8.0","8.0.837","2000.80.837.0","FIX: Build 8.0.0837: A query that contains a correlated subquery runs slowly","https://support.microsoft.com/en-us/help/823514","2005-10-25","","","","","","",""
"2000","8.0","8.0.819","2000.80.819.0","FIX: You are prompted for password confirmation after you change a standard SQL Server login","https://support.microsoft.com/en-us/help/826161","2005-10-25","","","","","","",""
"2000","8.0","8.0.818","2000.80.818.0","MS03-031: Security patch for SQL Server 2000 Service Pack 3","https://support.microsoft.com/en-us/help/821277","2006-01-09","","","","","","",""
"2000","8.0","8.0.818","2000.80.818.0","FIX: Localized versions of SQL Mail and the Web Assistant Wizard may not work as expected in SQL Server 2000 64 bit","https://support.microsoft.com/en-us/help/821337","","","","","","","",""
"2000","8.0","8.0.818","2000.80.818.0","FIX: A Transact-SQL Statement That Is Embedded in the Database Name Runs with System Administrator Permissions","https://support.microsoft.com/en-us/help/818388","2005-02-10","","","","","","",""
"2000","8.0","8.0.818","2000.80.818.0","FIX: You are prompted for password confirmation after you change a standard SQL Server login","https://support.microsoft.com/en-us/help/826161","2005-10-25","","","","","","",""
"2000","8.0","8.0.818","2000.80.818.0","MS03-031: Security Patch for SQL Server 2000 64-bit","https://support.microsoft.com/en-us/help/821280","","","","","","","",""
"2000","8.0","8.0.816","2000.80.816.0","FIX: Intense SQL Server activity results in spinloop wait","https://support.microsoft.com/en-us/help/818766","2005-10-25","","","","","","",""
"2000","8.0","8.0.814","2000.80.814.0","FIX: Distribution Cleanup Agent Incorrectly Cleans Up Entries for Anonymous Subscribers","https://support.microsoft.com/en-us/help/819662","","","","","","","",""
"2000","8.0","8.0.811","2000.80.811.0","FIX: An access violation exception may occur when you insert a row in a table that is referenced by indexed views in SQL Server 2000","https://support.microsoft.com/en-us/help/819248","2006-04-03","","","","","","",""
"2000","8.0","8.0.811","2000.80.811.0","FIX: Distribution Cleanup Agent Incorrectly Cleans Up Entries for Anonymous Subscribers","https://support.microsoft.com/en-us/help/819662","","","","","","","",""
"2000","8.0","8.0.811","2000.80.811.0","FIX: Invalid TDS Sent to SQL Server Results in Access Violation","https://support.microsoft.com/en-us/help/818897","2005-10-25","","","","","","",""
"2000","8.0","8.0.807","2000.80.807.0","FIX: Error Message 3628 May Occur When You Run a Complex Query","https://support.microsoft.com/en-us/help/818899","2005-10-25","","","","","","",""
"2000","8.0","8.0.804","2000.80.804.0","FIX: Internal Query Processor Error 8623 When Microsoft SQL Server Tries to Compile a Plan for a Complex Query","https://support.microsoft.com/en-us/help/818729","2005-10-25","","","","","","",""
"2000","8.0","8.0.801","2000.80.801.0","FIX: SQL Server Enterprise Manager unexpectedly quits when you modify a DTS package","https://support.microsoft.com/en-us/help/818540","2006-01-26","","","","","","",""
"2000","8.0","8.0.800","2000.80.800.0","FIX: The Sqldumper.exe File Does Not Generate a Userdump File When It Runs Against a Windows Service","https://support.microsoft.com/en-us/help/818414","2005-09-27","","","","","","",""
"2000","8.0","8.0.800","2000.80.800.0","FIX: An Access Violation May Occur When You Run DBCC DBREINDEX on a Table That Has Hypothetical Indexes","https://support.microsoft.com/en-us/help/818097","2005-09-27","","","","","","",""
"2000","8.0","8.0.800","2000.80.800.0","FIX: Query on the sysmembers Virtual Table May Fail with a Stack Overflow","https://support.microsoft.com/en-us/help/818188","2005-09-27","","","","","","",""
"2000","8.0","8.0.798","2000.80.798.0","FIX: Using Sp_executesql in Merge Agent Operations","https://support.microsoft.com/en-us/help/817464","2005-09-27","","","","","","",""
"2000","8.0","8.0.794","2000.80.794.0","FIX: Using Sp_executesql in Merge Agent Operations","https://support.microsoft.com/en-us/help/817464","2005-09-27","","","","","","",""
"2000","8.0","8.0.794","2000.80.794.0","FIX: OLE DB conversion errors may occur after you select a literal string that represents datetime data as a column","https://support.microsoft.com/en-us/help/813524","2005-09-27","","","","","","",""
"2000","8.0","8.0.794","2000.80.794.0","FIX: Error 8623 is Raised When SQL Server Compiles a Complex Query","https://support.microsoft.com/en-us/help/816440","2005-09-27","","","","","","",""
"2000","8.0","8.0.794","2000.80.794.0","FIX: SQL Server 2000 might produce an incorrect cardinality estimate for outer joins","https://support.microsoft.com/en-us/help/817709","2005-02-11","","","","","","",""
"2000","8.0","8.0.791","2000.80.791.0","FIX: Performance of a query that is run from a client program on a SQL Server SP3 database is slow after you restart the instance of SQL Server","https://support.microsoft.com/en-us/help/815249","2005-09-27","","","","","","",""
"2000","8.0","8.0.790","2000.80.790.0","FIX: You receive an error message when you use the SQL-DMO BulkCopy object to import data into a SQL Server table","https://support.microsoft.com/en-us/help/817081","2005-09-27","","","","","","",""
"2000","8.0","8.0.789","2000.80.789.0","FIX: Error 17883 May Display Message Text That Is Not Correct","https://support.microsoft.com/en-us/help/816840","2005-09-27","","","","","","",""
"2000","8.0","8.0.788","2000.80.788.0","FIX: You cannot install SQL Server 2000 SP3 on the Korean version of SQL Server 2000","https://support.microsoft.com/en-us/help/816985","2005-09-27","","","","","","",""
"2000","8.0","8.0.781","2000.80.781.0","FIX: SQL Server 2000 Uninstall Option Does Not Remove All Files","https://support.microsoft.com/en-us/help/815057","2005-09-27","","","","","","",""
"2000","8.0","8.0.780","2000.80.780.0","FIX: Code Point Comparison Semantics for SQL_Latin1_General_Cp850_BIN Collation","https://support.microsoft.com/en-us/help/816039","2005-09-27","","","","","","",""
"2000","8.0","8.0.780","2000.80.780.0","FIX: sysindexes.statblob Column May Be Corrupted After You Run a DBCC DBREINDEX Statement","https://support.microsoft.com/en-us/help/816084","2005-09-27","","","","","","",""
"2000","8.0","8.0.780","2000.80.780.0","SQL Server 2000 hotfix update for SQL Server 2000 Service Pack 3 and 3a","https://support.microsoft.com/en-us/help/810185","2006-10-10","","","TRUE","","","",""
"2000","8.0","8.0.779","2000.80.779.0","FIX: A Full-Text Population Fails After You Apply SQL Server 2000 Service Pack 3","https://support.microsoft.com/en-us/help/814035","2005-09-27","","","","","","",""
"2000","8.0","8.0.776","2000.80.776.0","Unidentified","","","","","","","","",""
"2000","8.0","8.0.775","2000.80.775.0","FIX: A DTS package that uses global variables ignores an error message raised by RAISERROR","https://support.microsoft.com/en-us/help/815115","2005-09-27","","","","","","",""
"2000","8.0","8.0.769","2000.80.769.0","FIX: A DELETE statement with a JOIN might fail and you receive a 625 error","https://support.microsoft.com/en-us/help/814889","2005-09-27","","","","","","",""
"2000","8.0","8.0.769","2000.80.769.0","FIX: Error Message: ""Insufficient key column information for updating"" Occurs in SQL Server 2000 SP3","https://support.microsoft.com/en-us/help/814893","2005-09-27","","","","","","",""
"2000","8.0","8.0.765","2000.80.765.0","FIX: An Access Violation Occurs if an sp_cursoropen Call References a Parameter That Is Not Defined","https://support.microsoft.com/en-us/help/810163","2005-09-27","","","","","","",""
"2000","8.0","8.0.765","2000.80.765.0","FIX: Merge Agent Can Resend Changes for Filtered Publications","https://support.microsoft.com/en-us/help/810688","2005-09-27","","","","","","",""
"2000","8.0","8.0.765","2000.80.765.0","FIX: Reinitialized SQL Server CE 2.0 subscribers may experience data loss and non-convergence","https://support.microsoft.com/en-us/help/811611","2005-09-27","","","","","","",""
"2000","8.0","8.0.765","2000.80.765.0","FIX: You May Experience Slow Performance When You Debug a SQL Server Service","https://support.microsoft.com/en-us/help/813769","2005-09-27","","","","","","",""
"2000","8.0","8.0.763","2000.80.763.0","FIX: DTS Designer may generate an access violation after you install SQL Server 2000 Service Pack 3","https://support.microsoft.com/en-us/help/814113","2005-09-27","","","","","","",""
"2000","8.0","8.0.762","2000.80.762.0","FIX: Merge publications cannot synchronize on SQL Server 2000 Service Pack 3","https://support.microsoft.com/en-us/help/814032","2005-09-27","","","","","","",""
"2000","8.0","8.0.760","2000.80.760.9","SQL Server 2000 Service Pack 3 (SP3 / SP3a)","https://www.microsoft.com/en-us/download/details.aspx?id=17155","2003-08-27","TRUE","","","","","",""
"2000","8.0","8.0.743","2000.80.743.0","FIX: A Transact-SQL query that uses views may fail unexpectedly in SQL Server 2000 SP2","https://support.microsoft.com/en-us/help/818406","2005-10-18","","","","","","",""
"2000","8.0","8.0.743","2000.80.743.0","FIX: Intense SQL Server Activity Results in Spinloop Wait in SQL Server 2000 Service Pack 2","https://support.microsoft.com/en-us/help/818763","2005-10-25","","","","","","",""
"2000","8.0","8.0.741","2000.80.741.0","FIX: Many Extent Lock Time-outs May Occur During Extent Allocation","https://support.microsoft.com/en-us/help/818096","2005-02-10","","","","","","",""
"2000","8.0","8.0.736","2000.80.736.0","FIX: A memory leak may occur when you use the sp_OAMethod stored procedure to call a method of a COM object","https://support.microsoft.com/en-us/help/816937","2005-09-27","","","","","","",""
"2000","8.0","8.0.735","2000.80.735.0","FIX: A DELETE statement with a JOIN might fail and you receive a 625 error","https://support.microsoft.com/en-us/help/814889","2005-09-27","","","","","","",""
"2000","8.0","8.0.733","2000.80.733.0","FIX: A Large Number of NULL Values in Join Columns Result in Slow Query Performance","https://support.microsoft.com/en-us/help/813759","2005-09-27","","","","","","",""
"2000","8.0","8.0.730","2000.80.730.0","FIX: You May Experience Slow Performance When You Debug a SQL Server Service","https://support.microsoft.com/en-us/help/813769","2005-09-27","","","","","","",""
"2000","8.0","8.0.728","2000.80.728.0","FIX: Merge Replication with Alternate Synchronization Partners May Not Succeed After You Change the Retention Period","https://support.microsoft.com/en-us/help/814460","2005-09-27","","","","","","",""
"2000","8.0","8.0.725","2000.80.725.0","FIX: A Query with an Aggregate Function May Fail with a 3628 Error","https://support.microsoft.com/en-us/help/812995","2005-09-27","","","","","","",""
"2000","8.0","8.0.725","2000.80.725.0","FIX: Distribution Agent Fails with ""Violation of Primary Key Constraint"" Error Message","https://support.microsoft.com/en-us/help/813494","2005-09-27","","","","","","",""
"2000","8.0","8.0.723","2000.80.723.0","FIX: A UNION ALL View May Not Use Index If Partitions Are Removed at Compile Time","https://support.microsoft.com/en-us/help/812798","2005-09-27","","","","","","",""
"2000","8.0","8.0.721","2000.80.721.0","FIX: Indexed View May Cause a Handled Access Violation in CIndex::SetLevel1Names","https://support.microsoft.com/en-us/help/812250","2005-09-27","","","","","","",""
"2000","8.0","8.0.721","2000.80.721.0","FIX: Update or Delete Statement Fails with Error 1203 During Row Lock Escalation","https://support.microsoft.com/en-us/help/812393","2005-09-27","","","","","","",""
"2000","8.0","8.0.718","2000.80.718.0","FIX: Unexpected results from partial aggregations based on conversions","https://support.microsoft.com/en-us/help/811703","2005-09-27","","","","","","",""
"2000","8.0","8.0.715","2000.80.715.0","FIX: Merge Agent Can Resend Changes for Filtered Publications","https://support.microsoft.com/en-us/help/810688","2005-09-27","","","","","","",""
"2000","8.0","8.0.715","2000.80.715.0","FIX: Reinitialized SQL Server CE 2.0 subscribers may experience data loss and non-convergence","https://support.microsoft.com/en-us/help/811611","2005-09-27","","","","","","",""
"2000","8.0","8.0.714","2000.80.714.0","FIX: Restoring a SQL Server 7.0 database backup in SQL Server 2000 Service Pack 2 (SP2) may cause an assertion error in the Xdes.cpp file","https://support.microsoft.com/en-us/help/811478","2005-10-18","","","","","","",""
"2000","8.0","8.0.713","2000.80.713.0","FIX: An error message occurs when you perform a database or a file SHRINK operation","https://support.microsoft.com/en-us/help/811205","2005-09-27","","","","","","",""
"2000","8.0","8.0.710","2000.80.710.0","FIX: Latch Time-Out Message 845 Occurs When You Perform a Database or File SHRINK Operation","https://support.microsoft.com/en-us/help/811052","2005-09-27","","","","","","",""
"2000","8.0","8.0.705","2000.80.705.0","FIX: The JOIN queries in the triggers that involve the inserted table or the deleted table may return results that are not consistent","https://support.microsoft.com/en-us/help/810920","2005-09-27","","","","","","",""
"2000","8.0","8.0.703","2000.80.703.0","FIX: Cursors That Have a Long Lifetime May Cause Memory Fragmentation","https://support.microsoft.com/en-us/help/810526","2005-09-27","","","","","","",""
"2000","8.0","8.0.702","2000.80.702.0","FIX: Concurrency enhancements for the tempdb database","https://support.microsoft.com/en-us/help/328551","2006-07-19","","","","","","",""
"2000","8.0","8.0.701","2000.80.701.0","FIX: A DELETE Statement with a Self-Join May Fail and You Receive a 625 Error","https://support.microsoft.com/en-us/help/810026","2005-09-27","","","","","","",""
"2000","8.0","8.0.701","2000.80.701.0","FIX: An Access Violation Occurs if an sp_cursoropen Call References a Parameter That Is Not Defined","https://support.microsoft.com/en-us/help/810163","2005-09-27","","","","","","",""
"2000","8.0","8.0.700","2000.80.700.0","FIX: Merge Replication Reconciler Stack Overflow","https://support.microsoft.com/en-us/help/810072","2005-09-27","","","","","","",""
"2000","8.0","8.0.696","2000.80.696.0","FIX: A Memory Leak Occurs When Cursors Are Opened During a Connection","https://support.microsoft.com/en-us/help/810052","2005-09-27","","","","","","",""
"2000","8.0","8.0.696","2000.80.696.0","FIX: The fn_get_sql System Table Function May Cause Various Handled Access Violations","https://support.microsoft.com/en-us/help/810010","2005-09-27","","","","","","",""
"2000","8.0","8.0.695","2000.80.695.0","FIX: Update/Delete Statement Fails with Error 1203 During Page Lock Escalation","https://support.microsoft.com/en-us/help/331885","2005-09-27","","","","","","",""
"2000","8.0","8.0.695","2000.80.695.0","FIX: The xp_readmail Extended Stored Procedure Overwrites Attachment That Already Exists","https://support.microsoft.com/en-us/help/331965","2005-02-10","","","","","","",""
"2000","8.0","8.0.695","2000.80.695.0","FIX: The xp_readmail and xp_findnextmsg Extended Stored Procedures Do Not Read Mail in Time Received Order","https://support.microsoft.com/en-us/help/331968","2005-02-10","","","","","","",""
"2000","8.0","8.0.693","2000.80.693.0","FIX: Parallel logical operation returns results that are not consistent","https://support.microsoft.com/en-us/help/330212","2005-09-27","","","","","","",""
"2000","8.0","8.0.690","2000.80.690.0","FIX: The SELECT Statement with Parallelism Enabled May Cause an Assertion","https://support.microsoft.com/en-us/help/311104","2005-10-12","","","","","","",""
"2000","8.0","8.0.689","2000.80.689.0","FIX: Replication Removed from Database After Restore WITH RECOVERY","https://support.microsoft.com/en-us/help/329499","2005-10-11","","","","","","",""
"2000","8.0","8.0.688","2000.80.688.0","FIX: Transaction Log Restore Fails with Message 3456","https://support.microsoft.com/en-us/help/329487","2005-10-11","","","","","","",""
"2000","8.0","8.0.686","2000.80.686.0","SQL Server 2000 Security Update for Service Pack 2","https://support.microsoft.com/en-us/help/316333","2006-11-24","","","","","","",""
"2000","8.0","8.0.682","2000.80.682.0","FIX: Assertion and Error Message 3314 Occurs If You Try to Roll Back a Text Operation with READ UNCOMMITTED","https://support.microsoft.com/en-us/help/319851","2005-10-18","","","","","","",""
"2000","8.0","8.0.679","2000.80.679.0","SQL Server 2000 Security Update for Service Pack 2","https://support.microsoft.com/en-us/help/316333","2006-11-24","","","","","","",""
"2000","8.0","8.0.678","2000.80.678.0","FIX: A RESTORE DATABASE WITH RECOVERY Statement Can Fail with Error 9003 or Error 9004","https://support.microsoft.com/en-us/help/328354","2005-09-27","","","","","","",""
"2000","8.0","8.0.667","2000.80.667.0","2000 SP2+8/14 fix","","","","","","","","",""
"2000","8.0","8.0.665","2000.80.665.0","2000 SP2+8/8 fix","","","","","","","","",""
"2000","8.0","8.0.661","2000.80.661.0","FIX: Lock escalation on a scan while an update query is running causes a 1203 error message to occur","https://support.microsoft.com/en-us/help/326999","2005-09-27","","","","","","",""
"2000","8.0","8.0.655","2000.80.655.0","2000 SP2+7/24 fix","","","","","","","","",""
"2000","8.0","8.0.652","2000.80.652.0","FIX: The fn_get_sql System Table Function May Cause Various Handled Access Violations","https://support.microsoft.com/en-us/help/810010","2005-09-27","","","","","","",""
"2000","8.0","8.0.650","2000.80.650.0","FIX: SQL Server Grants Unnecessary Permissions or an Encryption Function Contains Unchecked Buffers","https://support.microsoft.com/en-us/help/322853","2003-11-05","","","","","","",""
"2000","8.0","8.0.644","2000.80.644.0","FIX: Slow Compile Time and Execution Time with Query That Contains Aggregates and Subqueries","https://support.microsoft.com/en-us/help/324186","2005-09-27","","","","","","",""
"2000","8.0","8.0.636","2000.80.636.0","Microsoft Security Bulletin MS02-039","http://technet.microsoft.com/en-us/security/bulletin/ms02-039","2002-06-24","","","","","","",""
"2000","8.0","8.0.608","2000.80.608.0","FIX: SQL Extended Procedure Functions Contain Unchecked Buffers","https://support.microsoft.com/en-us/help/319507","2004-06-21","","","","","","",""
"2000","8.0","8.0.604","2000.80.604.0","2000 SP2+3/29 fix","","","","","","","","",""
"2000","8.0","8.0.599","2000.80.599.0","FIX: Improved SQL Manager Robustness for Odd Length Buffer","https://support.microsoft.com/en-us/help/319869","2005-09-27","","","","","","",""
"2000","8.0","8.0.594","2000.80.594.0","FIX: Extremely Large Number of User Tables on AWE System May Cause BPool::Map Errors","https://support.microsoft.com/en-us/help/319477","2005-09-27","","","","","","",""
"2000","8.0","8.0.584","2000.80.584.0","FIX: Reorder outer joins with filter criteria before non-selective joins and outer joins","https://support.microsoft.com/en-us/help/318530","2008-02-04","","","","","","",""
"2000","8.0","8.0.578","2000.80.578.0","FIX: Unchecked Buffer May Occur When You Connect to Remote Data Source","https://support.microsoft.com/en-us/help/317979","2005-09-27","","","","","","",""
"2000","8.0","8.0.578","2000.80.578.0","FIX: SELECT with Timestamp Column That Uses FOR XML AUTO May Fail with Stack Overflow or AV","https://support.microsoft.com/en-us/help/318045","2005-09-27","","","","","","",""
"2000","8.0","8.0.568","2000.80.568.0","317748 FIX: Handle Leak Occurs in SQL Server When Service or Application Repeatedly Connects and Disconnects with Shared Memory Network Library","https://support.microsoft.com/en-us/help/317748","2002-10-30","","","","","","",""
"2000","8.0","8.0.561","2000.80.561.0","2000 SP2+1/29 fix","","","","","","","","",""
"2000","8.0","8.0.558","2000.80.558.0","FIX: Query That Uses DESC Index May Result in Access Violation","https://support.microsoft.com/en-us/help/314003","2005-09-26","","","","","","",""
"2000","8.0","8.0.558","2000.80.558.0","FIX: COM May Not Be Uninitialized for Worker Thread When You Use sp_OA","https://support.microsoft.com/en-us/help/315395","2005-09-27","","","","","","",""
"2000","8.0","8.0.552","2000.80.552.0","The Knowledge Base (KB) Article You Requested Is Currently Not Available","https://support.microsoft.com/en-us/help/313002","","","","","","","",""
"2000","8.0","8.0.552","2000.80.552.0","FIX: SELECT from Computed Column That References UDF Causes SQL Server to Terminate","https://support.microsoft.com/en-us/help/313005","2005-09-26","","","","","","",""
"2000","8.0","8.0.534","2000.80.534.0","2000 SP2.01","","","","","","","","",""
"2000","8.0","8.0.532","2000.80.532.0","SQL Server 2000 Service Pack 2 (SP2)","http://www.microsoft.com/downloads/details.aspx?FamilyID=75672496-af8e-40dc-853e-ad2c9fe96882","2003-02-04","TRUE","","","","","",""
"2000","8.0","8.0.475","2000.80.475.0","2000 SP1+1/29 fix","","","","","","","","",""
"2000","8.0","8.0.474","2000.80.474.0","FIX: COM May Not Be Uninitialized for Worker Thread When You Use sp_OA","https://support.microsoft.com/en-us/help/315395","2005-09-27","","","","","","",""
"2000","8.0","8.0.473","2000.80.473.0","FIX: Query That Uses DESC Index May Result in Access Violation","https://support.microsoft.com/en-us/help/314003","2005-09-26","","","","","","",""
"2000","8.0","8.0.471","2000.80.471.0","FIX: Shared Table Lock Is Not Released After Lock Escalation","https://support.microsoft.com/en-us/help/313302","2005-09-26","","","","","","",""
"2000","8.0","8.0.469","2000.80.469.0","FIX: SELECT from Computed Column That References UDF Causes SQL Server to Terminate","https://support.microsoft.com/en-us/help/313005","2005-09-26","","","","","","",""
"2000","8.0","8.0.452","2000.80.452.0","FIX: SELECT DISTINCT from Table with LEFT JOIN of View Causes Error Messages or Client Application May Stop Responding","https://support.microsoft.com/en-us/help/308547","2005-09-26","","","","","","",""
"2000","8.0","8.0.444","2000.80.444.0","FIX: SQLPutData May Result in Leak of Buffer Pool Memory","https://support.microsoft.com/en-us/help/307540","2005-09-26","","","","","","",""
"2000","8.0","8.0.444","2000.80.444.0","FIX: Querying Syslockinfo with Large Numbers of Locks May Cause Server to Stop Responding","https://support.microsoft.com/en-us/help/307655","2005-10-07","","","","","","",""
"2000","8.0","8.0.443","2000.80.443.0","FIX: SQLTrace Start and Stop is Now Reported in Windows NT Event Log for SQL Server 2000","https://support.microsoft.com/en-us/help/307538","2005-09-26","","","","","","",""
"2000","8.0","8.0.428","2000.80.428.0","FIX: SQL Server Text Formatting Functions Contain Unchecked Buffers","https://support.microsoft.com/en-us/help/304850","2004-08-05","","","","","","",""
"2000","8.0","8.0.384","2000.80.384.0","SQL Server 2000 Service Pack 1 (SP1)","http://www.microsoft.com/downloads/details.aspx?FamilyID=DFF43C50-51DF-4FE0-9717-DE41FB48556E","2001-06-11","TRUE","","","","","",""
"2000","8.0","8.0.296","2000.80.296.0","FIX: Query Method Used to Access Data May Allow Rights that the Login Might Not Normally Have","https://support.microsoft.com/en-us/help/299717","2004-08-09","","","","","","",""
"2000","8.0","8.0.287","2000.80.287.0","FIX: Deletes, Updates and Rank Based Selects May Cause Deadlock of MSSEARCH","https://support.microsoft.com/en-us/help/297209","2005-10-07","","","","","","",""
"2000","8.0","8.0.251","2000.80.251.0","FIX: Error 644 Using Two Indexes on a Column with Uppercase Preference Sort Order","https://support.microsoft.com/en-us/help/300194","2003-10-17","","","","","","",""
